N,id_TT,name_TT,address,latitude,longitude,region_tt
6245,16708,6245МТ_Кедрова8эт1,"Москва ул. Кедрова, д. 8 к. 1",55.685011,37.567491,Москва
6246,16709,6246МТ_Новинский8эт21,"Москва б-р Новинский, д. 8",55.751310,37.584622,Москва
6247,16710,6247МТ_Валовая26эт10,"Москва ул. Валовая, д. 26",55.730639,37.628190,Москва
6258,16721,6258МТ_60-летия Октября10эт8,"Москва пр-т 60-летия Октября, д. 10А",55.692759,37.574471,Москва
6273,16740,6273МТ_НижнийСусальный5стр16эт6,"Москва пер. Нижний Сусальный, д. 5 стр. 16",55.759755,37.664958,Москва
6274,16742,6274МТ_Верейская29стр134эт7,"Москва ул. Верейская , д. 29 стр. 134",55.709449,37.442311,Москва
6279,16748,6279МТ_Лесная5эт2,"Москва ул. Лесная, д. 5",55.777783,37.586886,Москва
6282,16758,6282МТ_Оружейный41эт9,"Москва пер. Оружейный, д. 41",55.773358,37.605777,Москва
6283,16759,6283МТ_Ленинградское39стр3эт4,"Москва ш. Ленинградское, д. 39А стр. 3",55.836443,37.481729,Москва
6295,16780,6295МТ_МаршалаПрошлякова30эт3,"Москва ул. Маршала Прошлякова, д. 30",55.790130,37.380363,Москва
6296,16781,6296МТ_Кутузовский32к3эт21БашА,"Москва пр-т Кутузовский, д. 32 к. 3",55.741652,37.532547,Москва
6297,16782,6297МТ_Кутузовский32к3эт23БашА,"Москва пр-т Кутузовский, д. 32 к. 3",55.741652,37.532547,Москва
6298,16783,6298МТ_Кутузовский32к3эт26БашА,"Москва пр-т Кутузовский, д. 32 к. 3",55.741652,37.532547,Москва
6299,16784,6299МТ_Кутузовский32к3эт30БашА,"Москва пр-т Кутузовский, д. 32 к. 3",55.741652,37.532547,Москва
6300,16785,6300МТ_Кутузовский32к3эт5,"Москва пр-т Кутузовский, д. 32 к. 3",55.741652,37.532547,Москва
6312,16837,6312МТ_1-йКрасногвардейский21эт45,"Москва пр. 1-й Красногвардейский, д. 21 стр. 1",55.750028,37.534406,Москва
6314,16841,6314МТ_Кутузовский32к3эт14БашА,"Москва пр-т Кутузовский, д. 32 к. 3",55.741652,37.532547,Москва
6315,16850,6315МТ_Кутузовский32к3эт8БашА,"Москва пр-т Кутузовский, д. 32 к. 3",55.741652,37.532547,Москва
6316,16851,6316МТ_Кутузовский32к3эт19БашА,"Москва пр-т Кутузовский, д. 32 к. 3",55.741652,37.532547,Москва
6317,16852,6317МТ_Кутузовский32к3эт28БашА,"Москва пр-т Кутузовский, д. 32 к. 3",55.741652,37.532547,Москва
6318,16853,6318МТ_Кутузовский32к3эт32БашА,"Москва пр-т Кутузовский, д. 32 к. 3",55.741652,37.532547,Москва
6319,16854,6319МТ_Кутузовский32к3эт36БашА,"Москва пр-т Кутузовский, д. 32 к. 3",55.741652,37.532547,Москва
6320,16855,6320МТ_Кутузовский32к3эт38БашА,"Москва пр-т Кутузовский, д. 32 к. 3",55.741652,37.532547,Москва
6321,16856,6321МТ_Кутузовский32к3эт16БашА,"Москва пр-т Кутузовский, д. 32 к. 3",55.741652,37.532547,Москва
6324,16860,6324МТ_Леонтьевский24эт2каб212,"Москва пер. Леонтьевский, д. 24",55.761497,37.607314,Москва
6328,16868,6328МТ_3-яПесчаная2эт7,"Москва ул. 3-я Песчаная, д. 2А",55.792194,37.515964,Москва
6331,16871,6331МТ_1-йКрасногвардейский22эт19,"Москва пр. 1-й Красногвардейский, д. 22 стр. 1",55.751133,37.533724,Москва
6332,16872,6332МТ_1-йКрасногвардейский22эт23,"Москва пр. 1-й Красногвардейский, д. 22 стр. 1",55.751133,37.533724,Москва
6334,16902,6334МТ_МожайскийВал8эт3,"Москва ул. Можайский вал , д. 8",55.744171,37.555391,Москва
6338,16916,6338МТ_1-йКрасногвардейский22эт10,"Москва пр. 1-й Красногвардейский, д. 22 стр. 1",55.751133,37.533724,Москва
6339,16917,6339МТ_1-йКрасногвардейский22эт13,"Москва пр. 1-й Красногвардейский, д. 22 стр. 1",55.751133,37.533724,Москва
6341,16921,6341М_Ясеневая12,"Москва ул. Ясеневая, д. 12 к. 5",55.602566,37.734192,Москва
6342,16922,6342М_Коминтерна15,"Москва ул. Коминтерна, д. 15",55.871602,37.690111,Москва
6343,16923,6343МТ_БутырскийВал10эт6,"Москва ул. Бутырский Вал, д. 10",55.778461,37.586068,Москва
6344,16924,6344МТ_БЯкиманка26эт2,"Москва ул. Большая Якиманка, д. 26",55.735844,37.612560,Москва
6349,16936,6349МТ_Ленинградский35эт3,"Москва пр-т Ленинградский, д. 35 стр. 1",55.789461,37.551735,Москва
6350,16937,6350МТ_ЛенинскаяСлобода19эт4,"Москва ул. Ленинская слобода, д. 19",55.708303,37.652822,Москва
6352,16939,6352М_Куприна40,"Сосенское пр-т Куприна, д. 40 к. 1",55.540272,37.453783,Москва
6354,16941,6354МТ_ВасилисыКожиной1эт14,"Москва ул. Василисы Кожиной, д. 1",55.737527,37.505166,Москва
6355,16942,6355МТ_2яХуторская38стр26эт3,"Москва ул. 2-я Хуторская , д. 38А стр. 26",55.804152,37.564141,Москва
6356,16943,6356МТ_2яХуторская38стр17эт8,"Москва ул. 2-я Хуторская, д. 38А стр. 17",55.805149,37.564194,Москва
6357,16954,6357МТ_1-йКрасногвардейский22эт20,"Москва пр. 1-й Красногвардейский, д. 22 стр. 1",55.751133,37.533724,Москва
6362,16962,6362МТ_Оружейный41эт7,"Москва пер. Оружейный, д. 41",55.773358,37.605777,Москва
6363,16963,6363МТ_Оружейный41эт10,"Москва пер. Оружейный, д. 41",55.773358,37.605777,Москва
6366,16966,6366МТ_МашиПорываевой7эт2,"Москва ул. Маши Порываевой, д. 7 стр. Г",55.773859,37.647136,Москва
6368,16968,6368МТ_НКрасносельская28стр2эт1,"Москва ул. Нижняя Красносельская, д. 28 стр. 2",55.776300,37.669378,Москва
6369,16969,6369М_Варшавское143,"Москва ш. Варшавское, д. 143А",55.583953,37.599157,Москва
6372,16973,6372МТ_Леонтьевский24эт2каб335,"Москва пер. Леонтьевский, д. 24",55.761497,37.607314,Москва
6373,16975,6373МТ_Научный14эт1,"Москва пр. Научный, д. 14А стр. 1",55.655874,37.555391,Москва
6374,16976,6374МТ_Мира102эт1,"Москва пр-т Мира, д. 102 к. 1",55.800595,37.636680,Москва
6375,16977,6375МТ_Краснопрудная12эт1,"Москва ул. Краснопрудная, д. 12",55.776927,37.661455,Москва
6385,17052,6385МТ_Столярный3эт2,"Москва пер. Столярный, д. 3 к. 14",55.765093,37.568776,Москва
6386,17053,6386МТ_Каширское22эт7,"Москва ш. Каширское, д. 22 к. 4 стр. 7",55.659058,37.637299,Москва
6389,17056,6389М_Беломорская23,"Москва ул. Беломорская, д. 23",55.867213,37.482592,Москва
6399,17072,6399М_АкадемикаПавлова28,"Москва ул. Академика Павлова, д. 28",55.746370,37.407133,Москва
6400,17073,6400МТ_Краснопресненская8эт-1,"Москва наб. Краснопресненская, д. 8",55.754927,37.566557,Москва
6401,17074,6401МТ_Андропова18к1эт8,"Москва пр-т Андропова, д. 18 к. 1",55.695022,37.662740,Москва
6402,17075,6402МТ_АэропортВнуково3эт1,"Москва  Аэропорт Внуково, д. 3 к. 1",55.593599,37.242427,Москва
6409,17090,6409МТ_Пресненская10эт16,"Москва наб. Пресненская, д. 10",55.746593,37.537380,Москва
6411,17101,6411МТ_Годовикова9стр17эт8,"Москва ул. Годовикова , д. 9 стр. 17",55.808650,37.629403,Москва
6415,17119,6415МТ_Рублевское28эт22,"Москва ш. Рублёвское, д. 28",55.747834,37.425620,Москва
6416,17122,6416МТ_СтараяБасманная12эт1,"Москва ул. Старая Басманная, д. 12 стр. 1",55.764936,37.659515,Москва
6419,17127,6419М_Михайлова30,"Москва ул. Михайлова, д. 30А к. 4",55.723876,37.777149,Москва
6424,17134,6424МТ_Кутузовский32к3эт13башА,"Москва пр-т Кутузовский, д. 32 к. 3",55.742575,37.530948,Москва
6425,17135,6425МТ_Кутузовский32к3эт24башА,"Москва пр-т Кутузовский, д. 32 к. 3",55.742575,37.530948,Москва
6428,17141,6428МТ_Долгоруковская7эт6,"Москва ул. Долгоруковская, д. 7",55.773849,37.603541,Москва
6436,17150,6436МТ_Ленинградский72эт6,"Москва пр-т Ленинградский, д. 72 к. 4",55.805250,37.519863,Москва
6438,17156,6438М_Люблинская76,"Москва ул. Люблинская, д. 76 к. 2",55.663624,37.732467,Москва
6445,17175,6445М_ОплатаЗаказовTapOnPhone,"Москва ул. Кулакова, д. 20, к. 1",55.803479,37.390514,Москва
6447,17177,6447МТ_Сикорского11эт1,"Москва ул. Сикорского, д. 11",55.681483,37.332824,Москва
6457,17190,6457МТ_Пресненская12эт32,"Москва наб. Пресненская, д. 12",55.749633,37.537434,Москва
6458,17191,6458МТ_2-яХуторская38стр17эт1,"Москва ул. 2-я Хуторская, д. 38А стр. 17",55.805149,37.564194,Москва
6459,17192,6459МТ_2-яХуторская38стр17эт2,"Москва ул. 2-я Хуторская, д. 38А стр. 17",55.805149,37.564194,Москва
